Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales,Critic_Score,User_Score,Developer
Doki Oki,1995,Adventure,Banpresto,0,0,0.02,0.03,,,
Gakuen Alice: WakuWaku * Happy Friends,2007,Adventure,Kids Station,0,0,0.03,0.03,,,
Battlestations: Pacific,2009,Strategy,Eidos Interactive,0,0.02,0,0.03,74,8.4,Eidos Interactive
Kyokugen Dasshutsu ADV: Zennin Shiboudesu,2012,Adventure,ChunSoft,0,0,0.03,0.03,,,
Konohana 2: Todoke Kanai Requiem,2002,Adventure,Success,0,0,0.03,0.03,,,
Derby Time 2006,2006,Sports,Sony Computer Entertainment,0,0,0.03,0.03,,,
I Heart Geeks,2011,Puzzle,CDV Software Entertainment,0.02,0,0,0.03,,,
The Legend of Heroes: Trails in the Sky Third Chapter,2016,Role-Playing,Nihon Falcom Corporation,0,0,0.02,0.02,,,
Let's Dance with Mel B,2011,Sports,Black Bean Games,0,0.02,0,0.02,,,
Jewel Quest 5: The Sleepless Star,2012,Action,Licensed 4U,0,0.02,0,0.02,,,
MAPLUS: Portable Navi 3,2009,Misc,Edia,0,0,0.02,0.02,,,
Neverwinter Nights Diamond,2004,Role-Playing,Atari,0,0.02,0,0.02,,8.2,BioWare
DEATH NOTE: L o Tsugu Mono,2007,Adventure,Konami Digital Entertainment,0,0,0.02,0.02,,,
ZooCube,2002,Puzzle,Acclaim Entertainment,0.02,0,0,0.02,67,6.1,PuzzleKings
GRID Autosport,2014,Racing,Codemasters,0,0.02,0,0.02,78,6.2,Codemasters
Spy Hunter / Super Sprint,2005,Racing,Zoo Digital Publishing,0.02,0.01,0,0.02,,,
Demon Gaze 2,2014,Role-Playing,Experience Inc.,0,0,0.02,0.02,,,
Clover no Kuni no Alice: Wonderful Wonder World,2010,Adventure,Prototype,0,0,0.02,0.02,,,
Otometeki Koi Kakumei * Love Revo! Portable,2010,Adventure,Idea Factory,0,0,0.02,0.02,,,
Room Zoom: Race for Impact,2004,Racing,Jaleco,0.02,0.01,0,0.02,,,
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,2013,Adventure,5pb,0,0,0.02,0.02,,,
Tube Slider,N/A,Racing,Unknown,0.02,0,0,0.02,62,,Nd Cube
America Oudan Ultra-Quiz,1995,Misc,Victor Interactive,0,0,0.02,0.02,,,
DoDonPachi Dai-Oujou: Black Label Extra,2009,Shooter,5pb,0,0,0.02,0.02,,,
Shinseiki Evangelion: Battle Orchestra,2007,Fighting,Broccoli,0,0,0.02,0.02,,,
Let's Play Garden,2010,Simulation,Deep Silver,0.02,0,0,0.02,,,Deep Silver
My Animal Centre,2009,Simulation,Deep Silver,0,0.02,0,0.02,,,
Blade Arcus from Shining EX,2015,Fighting,Sega,0,0,0.02,0.02,,,
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,2015,Adventure,Namco Bandai Games,0,0,0.02,0.02,,,
Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,2008,Action,Namco Bandai Games,0,0,0.02,0.02,,,
Battlefield 2: Modern Combat(JP sales),2005,Shooter,Electronic Arts,0,0,0.02,0.02,,,
Petz: Dolphinz Encounter,2009,Simulation,Ubisoft,0.01,0.01,0,0.02,,,Ubisoft
The Lord of the Rings: Conquest,2009,Action,Electronic Arts,0,0.02,0,0.02,57,6.7,Pandemic Studios
The Idolmaster: Gravure For You! Vol.7,2012,Action,Namco Bandai Games,0,0,0.02,0.02,,,
Monster High: New Ghoul in School,2015,Action,Little Orbit,0,0.02,0,0.02,,,"Torus Games, Little Orbit"
Stake: Fortune Fighters,2003,Fighting,Metro 3D,0.02,0.01,0,0.02,26,3.7,Gameness Art Software
Assault Suit Leynos,2016,Shooter,Rising Star Games,0.02,0,0,0.02,67,,Dracue
Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,N/A,Adventure,N/A,0,0,0.02,0.02,,,
Serious Sam Advance,2004,Shooter,Global Star,0.02,0.01,0,0.02,51,7.2,Climax Group
Pop'n Music 12 Iroha,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0.02,,,
Foto Showdown,2010,Role-Playing,Unknown,0.02,0,0,0.02,,,Alpha Unit
Juusanshi Engi Engetsu Sangokuden 2,2014,Action,Idea Factory,0,0,0.02,0.02,,,
Turbo: Super Stunt Squad,2013,Sports,D3Publisher,0,0.02,0,0.02,,3.9,Monkey Bar Games
BeatMania IIDX 11: IIDX Red,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0.02,,,
Disney Planes Fire & Rescue,2014,Action,Disney Interactive Studios,0.01,0.01,0,0.02,,,
Let's Dance with Mel B,2011,Sports,Black Bean Games,0,0.02,0,0.02,,,Lightning Fish Games
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,2005,Sports,Konami Digital Entertainment,0,0,0.02,0.02,,,
Road Trip: The Arcade Edition,2002,Racing,Zoo Digital Publishing,0.02,0,0,0.02,,,Takara
Alien Breed Trilogy,2011,Shooter,Mastertronic,0,0.02,0,0.02,,,
No More Heroes: Heroes' Paradise,2010,Action,Marvelous Interactive,0,0,0.02,0.02,,,
Virtua Tennis: World Tour (jp sales),2005,Sports,Sega,0,0,0.02,0.02,,,
Captain Morgane and the Golden Turtle,2012,Adventure,Reef Entertainment,0,0.02,0,0.02,,,Wizarbox
Cold War,2005,Shooter,DreamCatcher Interactive,0.02,0.01,0,0.02,60,8,Mindware Studios
Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,2012,Action,5pb,0,0,0.02,0.02,,,
Steel Battalion: Line of Contact,2004,Simulation,Capcom,0.02,0.01,0,0.02,70,8,Capcom
Reco Love: Blue Ocean,2016,Adventure,Kadokawa Games,0,0,0.02,0.02,,,
Ken to Mahou to Gakuen Mono. 2G,2010,Role-Playing,Acquire,0,0,0.02,0.02,,,
NBA Starting Five,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0.02,48,5.5,Konami
Kami Naru Kimi to,2011,Adventure,Idea Factory,0,0,0.02,0.02,,,
Spy Hunter: Nowhere To Run,2006,Racing,Midway Games,0.01,0.01,0,0.02,51,6,Terminal Reality
Ikki Tousen: Eloquent Fist,2008,Fighting,Marvelous Interactive,0,0,0.02,0.02,,,
Final Fantasy XIV: Heavensward,2015,Action,Square Enix,0.01,0.01,0,0.02,86,7.7,Square Enix
Omega Quintet,2014,Role-Playing,Compile Heart,0,0,0.02,0.02,58,7.1,Compile Heart
Disney's Magical Quest 3 Starring Mickey and Donald,2003,Action,Capcom,0.02,0.01,0,0.02,58,,Klein Computer Entertainment
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,2015,Action,Namco Bandai Games,0,0,0.02,0.02,,,
Carmen Sandiego: The Secret of the Stolen Drums,2004,Action,BAM! Entertainment,0.02,0.01,0,0.02,53,,Artificial Mind and Movement
Strike Witches 2: Iyasu Naosu Punipunisuru,2010,Action,Kadokawa Shoten,0,0,0.02,0.02,,,
Final Fantasy XIV: Heavensward,2015,Action,Square Enix,0.01,0,0.01,0.02,,8.2,Square Enix
Diabolik Lovers: Vandead Carnival,2014,Action,Idea Factory,0,0,0.02,0.02,,,
"Ed, Edd n Eddy: The Mis-Edventures",2005,Platform,Midway Games,0.02,0.01,0,0.02,56,7.7,Artificial Mind and Movement
Bunmei Haruka: Aoiza Ibunroku,2011,Action,FuRyu,0,0,0.02,0.02,,,
Atari Flashback Classics: Volume 2,2016,Misc,Atari,0.02,0,0,0.02,,,"Atari, Atari SA"
Vantage Master Portable,2008,Role-Playing,Falcom Corporation,0,0,0.02,0.02,,,
Viva Pinata,2007,Simulation,Microsoft Game Studios,0,0.02,0,0.02,78,7.8,"Climax Group, Climax Studios"
Lilpri DS: Hime-Chen! Apple Pink,2010,Adventure,Sega,0,0,0.02,0.02,,,
Moto Racer DS,2008,Racing,Nobilis,0,0.02,0,0.02,73,,Artefacts Studio
Neverwinter Nights 2,2006,Role-Playing,Atari,0,0.02,0,0.02,82,6.5,Obsidian Entertainment
O.M.G. 26 - Our Mini Games,2007,Puzzle,505 Games,0.02,0,0,0.02,,,
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",2008,Misc,D3Publisher,0,0,0.02,0.02,,,
PopCap Hits! Vol 2,2011,Misc,Mastertronic,0,0.02,0,0.02,,,
Star Wars: Empire at War - Forces of Corruption,2006,Strategy,LucasArts,0,0.02,0,0.02,75,8.6,Petroglyph
Jurassic Park: Operation Genesis,2003,Simulation,Vivendi Games,0,0.02,0,0.02,72,8.7,Blue Tongue Entertainment
Warhammer Online: Age of Reckoning,2008,Role-Playing,GOA,0,0.02,0,0.02,86,7.9,EA Mythic
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,Zoo Digital Publishing,0.02,0.01,0,0.02,66,,Krome Studios
Total Overdose: A Gunslinger's Tale in Mexico,2005,Shooter,Eidos Interactive,0.02,0.01,0,0.02,71,9.2,Deadline Games
Bomberman Fantasy Race,1998,Racing,Virgin Interactive,0.01,0.01,0,0.02,,,
AMF Xtreme Bowling,2006,Sports,Mastertronic,0.01,0.01,0,0.02,30,4.2,"Atomic Planet Entertainment, Mud Duck Productions"
Carnage Heart EXA,2010,Strategy,ArtDink,0,0,0.02,0.02,,,Artdink
Worms,2009,Strategy,Sony Computer Entertainment,0,0.02,0,0.02,76,6.9,Team 17
Capcom Digital Collection,2012,Action,Capcom,0.02,0.01,0,0.02,65,5.3,Capcom
Colin McRae Rally 2.0,2002,Racing,Codemasters,0.02,0.01,0,0.02,80,,Spellbound
Bust-A-Move,1994,Puzzle,Micro Cabin,0,0,0.02,0.02,,,
Bugriders: The Race of Kings,1997,Racing,GT Interactive,0.01,0.01,0,0.02,,,
The Settlers: Rise of an Empire,2007,Strategy,Ubisoft,0.01,0.01,0,0.02,66,7.7,Blue Byte
Payout Poker & Casino,N/A,Misc,Unknown,0.02,0,0,0.02,,,
Sheep,2000,Strategy,Empire Interactive,0.01,0.01,0,0.02,71,,Minds-Eye Productions
Wii de Asobu: Metroid Prime,N/A,Shooter,Nintendo,0,0,0.02,0.02,,,
Tank Beat,2006,Strategy,Midas Interactive Entertainment,0.01,0.01,0,0.02,40,5.4,MileStone Inc.
Wangan Midnight Portable,2007,Racing,Genki,0,0,0.02,0.02,,,
Who Wants to be a Millionaire: 2nd Edition,2008,Misc,Ubisoft,0,0.02,0,0.02,,,
Rugby League Live 3,2015,Action,Tru Blu Entertainment,0,0.02,0,0.02,,7.6,Big Ant Studios
Cross Ange: Tenshi to Ryuu no Rondo tr.,2015,Action,Namco Bandai Games,0,0,0.02,0.02,,,
Tropico Reloaded,2009,Strategy,Kalypso Media,0,0.02,0,0.02,,,Kalypso
Canvas 2,2006,Adventure,Kadokawa Shoten,0,0,0.02,0.02,,,
Pony Luv,2008,Simulation,GSP,0.02,0,0,0.02,,,Glyphic Entertainment
Memories Off: Sorekara Again,2006,Adventure,KID,0,0,0.02,0.02,,,
11eyes: CrossOver,2009,Adventure,5pb,0,0,0.02,0.02,,,
ParaWorld,2006,Strategy,Deep Silver,0,0.02,0,0.02,71,8.3,SEK Ost
Chuck E. Cheese's Sports Games,2011,Sports,UFO Interactive,0.02,0,0,0.02,,,UFO Interactive
Puppet Show 3: Lost Town,2011,Puzzle,Focus Home Interactive,0,0.02,0,0.02,,,
Stronghold 2 Deluxe,2005,Strategy,Take-Two Interactive,0,0.02,0,0.02,,,
AirForce Delta Storm,2002,Shooter,Konami Digital Entertainment,0.02,0.01,0,0.02,71,,Konami
Winning Post 8 2015,2015,Action,Tecmo Koei,0,0,0.02,0.02,,,
Peter Pan in Disney's Return to Never Land,2002,Platform,Sony Computer Entertainment,0.01,0.01,0,0.02,,,
Xenosaga I·II,2006,Role-Playing,Namco Bandai Games,0,0,0.02,0.02,,,
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,2008,Sports,Hudson Soft,0,0,0.02,0.02,,,
La Corda d'Oro 4,2016,Action,Tecmo Koei,0,0,0.02,0.02,,,
Kuusen II,2004,Simulation,Kadokawa Shoten,0,0,0.02,0.02,,,
Cross Channel: In Memory of All People,2011,Adventure,CyberFront,0,0,0.02,0.02,,,
Ghost Pirates of Vooju Island,2009,Adventure,DTP Entertainment,0,0.02,0,0.02,66,,Autumn Moon
Clannad: Mitsumi Mamoru Sakamichi de - Joukan,2010,Adventure,Prototype,0,0,0.02,0.02,,,
Future Tactics: The Uprising,2004,Strategy,JoWood Productions,0.02,0,0,0.02,63,,Zed Two Limited
Are You Alice?,2011,Adventure,Idea Factory,0,0,0.02,0.02,,,
Bella Sara 2 - The Magic of Drasilmare,2013,Adventure,Big Ben Interactive,0,0.02,0,0.02,,,
Dance Dance Revolution: Hottest Party 5,2011,Misc,Konami Digital Entertainment,0,0.02,0,0.02,,,
Rengoku II:  The Stairway To H.E.A.V.E.N.,2006,Action,Konami Digital Entertainment,0.02,0,0,0.02,51,7.6,Neverland
Kensei: Sacred Fist,1997,Fighting,Konami Digital Entertainment,0.01,0.01,0,0.02,,,
Okashi na Shima no Peter Pan: Sweet Never Land,2011,Adventure,Quinrose,0,0,0.02,0.02,,,
Backyard NFL Football,2007,Sports,Atari,0.02,0,0,0.02,,,
Urakata Hakuoki,2013,Adventure,Idea Factory,0,0,0.02,0.02,,,
Here They Lie,2016,Adventure,Sony Computer Entertainment,0,0.02,0,0.02,62,6.5,The Tangentlemen
George of the Jungle and the Search for the Secret,2008,Platform,Ignition Entertainment,0.02,0,0,0.02,35,4,Crave
Gift: Prism,2006,Adventure,Sweets,0,0,0.02,0.02,,,
Rugby League Live 3,2015,Action,Tru Blu Entertainment,0,0.02,0,0.02,,7,Big Ant Studios
Legacy of Ys: Books I & II,N/A,Role-Playing,Unknown,0.02,0,0,0.02,,,
Shanghai: True Valor,1998,Puzzle,Activision,0.01,0.01,0,0.02,,,
Supermodel Makeover by Lauren Luke,2009,Simulation,Avanquest,0,0.02,0,0.02,,,
Pharaoh,1998,Strategy,Vivendi Games,0,0.02,0,0.02,,8.6,Impressions Games
Major Dream: Major DS Dream Baseball,2008,Sports,Takara Tomy,0,0,0.02,0.02,,,
Steins;Gate: Senkei Kousoku no Phonogram,2013,Adventure,5pb,0,0,0.02,0.02,,,
Escape the Emerald Star,2011,Puzzle,PopCap Games,0.02,0,0,0.02,,,PopCap
Thunderbirds,2004,Shooter,Vivendi Games,0.02,0.01,0,0.02,47,,Saffire
TV Total Events,2011,Misc,7G//AMES,0,0.02,0,0.02,,,
Vitamin Z Revolution,2010,Adventure,D3Publisher,0,0,0.02,0.02,,,
Aegis of Earth: Protonovus Assault,2016,Action,PQube,0.01,0.01,0,0.02,,,Acquire
Aria: The Origination ~Aoi Wakusei no El Cielo~,2008,Adventure,Alchemist,0,0,0.02,0.02,,,
Inkheart,2009,Adventure,DreamCatcher Interactive,0.02,0,0,0.02,39,2.2,Dreamcatcher
Lunatic Dawn Tempest,2001,Role-Playing,ArtDink,0,0,0.02,0.02,,,
Strike Witches: Shirogane no Tsubasa,2012,Strategy,Kadokawa Shoten,0,0,0.02,0.02,,,
Total Immersion Racing,2002,Racing,Empire Interactive,0.02,0.01,0,0.02,60,,Razorworks Studios
Luxor: The Wrath of Set,2006,Puzzle,Mumbo Jumbo,0.02,0,0,0.02,60,,MumboJumbo
Board Game: Top Shop,1999,Misc,Success,0.01,0.01,0,0.02,,,
Blade Arcus from Shining EX,2015,Fighting,Sega,0,0,0.02,0.02,,,
Bigfoot King of Crush,2011,Racing,Zoo Games,0.02,0,0,0.02,,,Zoo Games
NANA: Live Staff Daiboshuu! Shoshinsha Kangei,2007,Action,Konami Digital Entertainment,0,0,0.02,0.02,,,
Demigod,2009,Strategy,Atari,0,0.02,0,0.02,76,7.9,Gas Powered Games
Cocoto Magic Circus,2008,Shooter,Neko Entertainment,0.02,0,0,0.02,,,Neko Entertainment
Rugby Challenge 3,2016,Sports,Alternative Software,0,0.02,0,0.02,,,Wicked Witch Software
Toukiden 2,2016,Action,Tecmo Koei,0,0,0.02,0.02,,,
Europa Universalis III Complete,2008,Strategy,Paradox Interactive,0,0.02,0,0.02,,8.7,Paradox Development Studio
Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,2007,Adventure,Marvelous Interactive,0,0,0.02,0.02,,,
Dunamis 15,2011,Adventure,5pb,0,0,0.02,0.02,,,
DemiKids: Dark Version,2002,Role-Playing,Atlus,0.02,0.01,0,0.02,,,
Resident Evil: Umbrella Corps,2016,Action,Capcom,0,0,0.02,0.02,,,
Mage Knight: Destiny's Soldier,2006,Strategy,Namco Bandai Games,0.02,0,0,0.02,59,7.1,Big Blue Bubble Inc.
Fishdom 2 Deluxe,2010,Puzzle,Rondomedia,0,0.02,0,0.02,,,
Blender Bros.,2002,Platform,Unknown,0.02,0.01,0,0.02,73,,AI
Treasure Chase,2011,Puzzle,Storm City Games,0.02,0,0,0.02,,,
Suzumiya Haruhi no Heiretsu,2009,Adventure,Sega,0,0,0.02,0.02,,,
Stronghold Crusader Extreme,2008,Strategy,Gamecock,0,0.02,0,0.02,45,6.8,FireFly Studios
Nanatsuiro * Drops Pure!!,2007,Adventure,Media Works,0,0,0.02,0.02,,,
DemiKids: Light Version,2002,Role-Playing,Atlus,0.02,0.01,0,0.02,62,8.3,Multimedia Intelligence Transfer
Pe-Jongju to Manabu Kankokugo DS: Test-Hen,2010,Misc,D3Publisher,0,0,0.02,0.02,,,
Cities XL 2011,2010,Simulation,Focus Home Interactive,0,0.02,0,0.02,70,5.7,Monte Cristo Multimedia
Farm Frenzy 3,2011,Strategy,Unknown,0,0.02,0,0.02,,,
Bottom of the 9th '97,1997,Sports,Konami Digital Entertainment,0.01,0.01,0,0.02,,,
Shaman King: Chou Senjiryokketsu 3,2002,Role-Playing,King Records,0,0,0.02,0.02,,,
Rapala for Kinect,2011,Sports,Activision,0,0.02,0,0.02,,,Activision
Line Rider 2: Unbound,2008,Puzzle,Deep Silver,0.02,0,0,0.02,62,6.4,InXile Entertainment
Hyakka Hyakurou: Sengoku Ninpoujou,2016,Adventure,D3Publisher,0,0,0.02,0.02,,,
HatsuKare * Renai Debut Sengen!,2013,Adventure,FuRyu,0,0,0.02,0.02,,,
QUIZ PARTY,2012,Misc,Nintendo,0,0.02,0,0.02,,,
SimCity Societies,2007,Simulation,Electronic Arts,0,0.02,0,0.02,63,4.3,Tilted Mill
Winx Club: Rockstars,2010,Adventure,Namco Bandai Games,0,0.02,0,0.02,,,Rainbow S.p.A.
World Series of Poker 2008: Battle for the Bracelets,2007,Misc,Activision,0.02,0,0,0.02,,6.5,Left Field Productions
Star Trek Online,2010,Role-Playing,Atari,0,0.02,0,0.02,66,6.2,Cryptic Studios
Kingdom: Ikkitousen no Ken,2010,Action,Konami Digital Entertainment,0,0,0.02,0.02,,,
Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,2007,Fighting,Yuke's,0,0,0.02,0.02,,,
RayCrisis: Series Termination,1999,Shooter,JVC,0.01,0.01,0,0.02,67,,Taito Corporation
Bomberman Story DS,2007,Role-Playing,Rising Star Games,0,0,0.02,0.02,,,
Anima - Gate of Memories,2016,Action,Avanquest,0,0.02,0,0.02,52,7.9,"Edge Entertainment, Anima Project"
Ikki Tousen: Shining Dragon,2007,Role-Playing,Marvelous Interactive,0,0,0.02,0.02,,,
Tom Clancy's Rainbow Six: Vegas 2,2008,Shooter,Ubisoft,0,0.02,0,0.02,78,7.3,Ubisoft Montreal
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,2008,Adventure,Minato Station,0,0,0.02,0.02,,,
Toxic Grind,2002,Sports,THQ,0.02,0,0,0.02,49,,Blue Shift
Tropico 4: Modern Times,2012,Strategy,Kalypso Media,0,0.02,0,0.02,78,8,Haemimont
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,2011,Misc,Paon,0,0,0.02,0.02,,,
ScrapLand,2005,Action,Deep Silver,0.02,0,0,0.02,73,7.4,Mercury Steam
Enchanted Arms (JP sales),2006,Role-Playing,Ubisoft,0,0,0.02,0.02,,,
Utawarerumono: Futari no Hakuoro,2016,Misc,Aqua Plus,0,0,0.02,0.02,,,
Geten no Hana,2013,Misc,Tecmo Koei,0,0,0.02,0.02,,,
Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,2009,Adventure,Tecmo Koei,0,0,0.02,0.02,,,
Indianapolis 500 Evolution,2009,Racing,Zushi Games,0.02,0,0,0.02,,,Destineer
Brothers in Arms: Hell's Highway,2008,Shooter,Ubisoft,0,0.02,0,0.02,79,7.9,Gearbox Software
D.Gray-man: Sousha no Shikaku,2008,Adventure,Konami Digital Entertainment,0,0,0.02,0.02,,,
Crazy Machines,2010,Puzzle,DTP Entertainment,0.01,0.01,0,0.02,,,FAKT Software
Ookami to Koushinryou: Omiowataru Kaze,2009,Adventure,ASCII Media Works,0,0,0.02,0.02,,,
DiRT,2007,Racing,Codemasters,0,0.02,0,0.02,84,7.3,Codemasters
School Days LxH,2008,Adventure,Interchannel,0,0,0.02,0.02,,,
IL-2 Sturmovik: Forgotten Battles,2003,Simulation,Ubisoft,0,0.02,0,0.02,86,8.6,"1C, 1C Company"
Serious Sam HD: Gold Edition,2011,Shooter,Mastertronic,0,0.02,0,0.02,,,
Big Idea's VeggieTales: LarryBoy and the Bad Apple,2006,Action,Crave Entertainment,0.01,0.01,0,0.02,,,
Neo Angelique,2006,Adventure,Tecmo Koei,0,0,0.02,0.02,,,
Psycho-Pass: Mandatory Happiness,2016,Adventure,Nippon Ichi Software,0,0.01,0.01,0.02,64,7.3,5pb
Namco Museum Battle Collection (JP sales),2005,Misc,Sony Computer Entertainment,0,0,0.02,0.02,,,
Ceville,2009,Action,Kalypso Media,0,0.02,0,0.02,73,8.2,Boxed Dream
Brandish: The Dark Revenant,2009,Role-Playing,Falcom Corporation,0,0,0.02,0.02,78,8.3,Falcom
Thomas and Friends: Steaming around Sodor,2015,Action,Avanquest Software,0,0.02,0,0.02,,,Avanquest Software
Chaos;Head Noah,2010,Adventure,5pb,0,0,0.02,0.02,,,
Summon Night: Swordcraft Story,2003,Role-Playing,Banpresto,0.02,0.01,0,0.02,77,8.1,Flight-Plan
Samurai Shodown V,2006,Fighting,Ignition Entertainment,0.02,0,0,0.02,58,,SNK
Falcon 4.0: Allied Force,2005,Simulation,Graphsim Entertainment,0,0.02,0,0.02,90,8.6,Lead Pursuit
Minna no Chizu 2,2007,Misc,Zenrin,0,0,0.02,0.02,,,
Pro Fishing Challenge,2004,Sports,Atlus,0.02,0,0,0.02,62,9.1,Opus
Franklin's Great Adventures,2006,Action,Game Factory,0.02,0,0,0.02,,,Neko Entertainment
Atelier Firis: The Alchemist of the Mysterious Journey,2016,Role-Playing,Tecmo Koei,0,0,0.02,0.02,,,
Phoenix Wright: Ace Attorney Trilogy,2014,Adventure,Capcom,0,0,0.02,0.02,81,9,NATSUME ATARI Inc.
Princess Saver! Eternal Love for My Lady,2010,Adventure,Comfort,0,0,0.02,0.02,,,
Jitsumei Jikkyou Keiba Dream Classic 2002,2002,Sports,Namco Bandai Games,0,0,0.02,0.02,,,
Ice Age: Dawn of the Dinosaurs,2009,Action,Activision,0.02,0,0,0.02,67,,Activision
To Love-Ru Trouble: Darkness - True Princess,2015,Action,FuRyu,0,0,0.02,0.02,,,
Tokyo Mew Mew,2002,Role-Playing,Takara,0,0,0.02,0.02,,,
Kawasaki Jet Ski,2008,Racing,Metro 3D,0.02,0,0,0.02,,0.6,Data Design Interactive
Interactive Storybook DS Series 3,2007,Misc,Tommo,0.02,0,0,0.02,,,Starfish SD
Twinkle * Crusaders GoGo!,2010,Adventure,ASCII Media Works,0,0,0.02,0.02,,,
Moujuutsukai to Oujisama: Snow Bride Portable,2012,Adventure,Idea Factory,0,0,0.02,0.02,,,
Rule of Rose,2006,Action,505 Games,0.01,0.01,0,0.02,59,8.6,"Punchline, Shirogumi"
RedCard 20-03,2002,Sports,Midway Games,0.02,0,0,0.02,71,7.4,Point of View
Bejeweled 2 Deluxe,2006,Puzzle,Focus Home Interactive,0,0.02,0,0.02,,,PopCap
Freestyle Metal X,2003,Racing,Midway Games,0.02,0,0,0.02,,,
Captain Morgane and the Golden Turtle,2012,Adventure,Reef Entertainment,0,0.02,0,0.02,,,Wizarbox
Shonen Jump's One Piece: Grand Adventure,2005,Fighting,Namco Bandai Games,0.01,0.01,0,0.02,,,
Dino Dini's Kick Off Revival,2016,Sports,Avanquest,0,0.02,0,0.02,31,4.5,"The Digital Lounge, Dino Dini"
Pac-Man World Rally,2006,Racing,Namco Bandai Games,0.01,0.01,0,0.02,54,7.4,Smart Bomb Interactive
Winning Post 8 2015,2015,Action,Tecmo Koei,0,0,0.02,0.02,,,
GT Legends,2005,Racing,Atari,0,0.02,0,0.02,84,8.6,SimBin
Monster High 13 Wishes,2013,Action,Little Orbit,0.02,0,0,0.02,,5.5,Game Machine Studios
Ukiyo no Roushi,2015,Action,Unknown,0,0,0.02,0.02,,,
Uta Kumi 575,2014,Misc,Sega,0,0,0.02,0.02,,,
The Professor's Brain Trainer: Logic,2005,Puzzle,505 Games,0.02,0,0,0.02,,,
Street Fighter X Tekken,2012,Fighting,Capcom,0,0.02,0,0.02,79,6.4,"Capcom, QLOC"
Kung Fu Panda,2008,Action,Activision,0,0.02,0,0.02,71,7.8,Beenox
428: Fuusa Sareta Shibuya de,2009,Adventure,Spike,0,0,0.02,0.02,,,
Catan,2009,Strategy,CDV Software Entertainment,0,0.02,0,0.02,,,
Frontlines: Fuel of War,2008,Shooter,THQ,0,0.02,0,0.02,73,6.9,Kaos Studios
Jewel Match 2,2012,Puzzle,Easy Interactive,0,0.02,0,0.02,,,
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,2010,Misc,D3Publisher,0,0,0.02,0.02,,,
Rugby World Cup 2015,2015,Sports,Ubisoft,0,0.02,0,0.02,,4.3,HB Studios Multimedia
NFL Blitz Pro,2003,Sports,Midway Games,0.02,0,0,0.02,71,,Midway
Tom Clancy's EndWar,2009,Strategy,Ubisoft,0,0.02,0,0.02,68,6.7,Ubisoft Shanghai
Totally Spies! 2: Undercover,2006,Action,Atari,0.01,0.01,0,0.02,,,
Black Rose Valkyrie,2016,Role-Playing,Idea Factory,0,0,0.02,0.02,,,
Commandos: Strike Force,2006,Shooter,Eidos Interactive,0.02,0,0,0.02,62,,Pyro Studios
Warriors of the Lost Empire (JP sales),2007,Role-Playing,Mercury Games,0,0,0.02,0.02,,,
Jojo's Bizarre Adventure,1999,Fighting,Virgin Interactive,0.01,0.01,0,0.02,,,
Lode Runner,2006,Puzzle,Hudson Entertainment,0,0,0.02,0.02,,,
Evolution Snowboarding,2002,Sports,Konami Digital Entertainment,0.01,0.01,0,0.02,38,,Konami
Zathura,2005,Adventure,Take-Two Interactive,0.02,0,0,0.02,48,5.5,High Voltage Software
Jissen Pachinko Hisshouhou! CR Sakura Taisen,2007,Misc,Sega,0,0,0.02,0.02,,,
Zillions of Enemy X: Zetsukai no Crusade,2013,Role-Playing,Nippon Ichi Software,0,0,0.02,0.02,,,
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,1996,Puzzle,Compile,0,0,0.02,0.02,,,
Plants vs. Zombies: Garden Warfare,2014,Shooter,Electronic Arts,0,0.02,0,0.02,78,7.8,PopCap
Happiness! De-Lucks,2007,Adventure,Marvelous Interactive,0,0,0.02,0.02,,,
Doki Majo Plus,2009,Adventure,SNK Playmore,0,0,0.02,0.02,,,
Eureka Seven Vol. 2: The New Vision,2006,Shooter,Namco Bandai Games,0,0,0.02,0.02,40,7,Namco Bandai Games America
